Server ID, Timestamp, Ping, Download, Upload
18648, '2020-11-27T09:00:05.931585Z', 259.588, 108.82785886359687, 6.005296660242936
5429, '2020-11-27T10:00:05.495333Z', 466.452, 150.62305058239818, 6.075898608197461
18648, '2020-11-27T11:00:09.103314Z', 219.73, 134.0250562847519, 5.936238886407676
3723, '2020-11-27T12:00:03.923786Z', 104.639, 163.3935855818274, 5.791392767436115
4999, '2020-11-27T13:00:04.108331Z', 454.135, 124.33171298261708, 5.395200347209454
5429, '2020-11-27T14:00:07.116176Z', 482.046, 211.32591010850473, 6.038452846859782
5429, '2020-11-27T15:00:02.998742Z', 109.111, 213.84049466446686, 6.232376954341162
3723, '2020-11-27T16:00:03.725064Z', 139.217, 200.68399392131354, 6.1261849008508555
4999, '2020-11-27T17:00:04.341417Z', 375.095, 135.42961971365145, 5.936681974946402
18648, '2020-11-27T18:00:08.399695Z', 418.563, 163.0767126541532, 6.163026556200225
4999, '2020-11-27T19:00:04.158251Z', 134.424, 220.16090175559765, 5.7974673597597075
3723, '2020-11-27T20:00:03.028909Z', 105.879, 194.48726622272622, 6.0314363597223535
28908, '2020-11-27T21:00:02.990591Z', 99.239, 63.86637314663174, 5.2722586207449345
3723, '2020-11-27T22:00:04.739020Z', 150.577, 216.16045682298417, 5.746989936716789
18648, '2020-11-27T23:00:03.778343Z', 591.499, 126.33773964591309, 5.74174567310171
18648, '2020-11-28T00:00:03.201434Z', 163.92, 146.93798661573956, 5.716785479608961
28908, '2020-11-28T01:00:04.993571Z', 347.309, 144.60252457704067, 6.005116849130424
5429, '2020-11-28T02:00:07.345214Z', 132.312, 179.79741201721993, 5.686721044806234
5429, '2020-11-28T03:00:03.637569Z', 127.735, 203.9424054018601, 5.616292339702151
28908, '2020-11-28T04:00:10.708688Z', 437.362, 69.50152950299663, 5.953880570071623
18648, '2020-11-28T05:00:03.761775Z', 123.342, 133.26697252747107, 5.434736250512257
4999, '2020-11-28T06:00:03.721290Z', 128.791, 206.9520982607152, 5.6908886865649135
4999, '2020-11-28T07:00:03.352262Z', 574.463, 197.25436225685618, 6.264673555871126
5429, '2020-11-28T08:00:04.296485Z', 171.733, 213.22069165976026, 6.067830017531977
3723, '2020-11-28T09:00:05.348312Z', 138.582, 220.2379734916171, 5.7079494836686235
18648, '2020-11-28T10:00:09.638556Z', 250.839, 145.7546969944592, 5.656526929288988
5429, '2020-11-28T11:00:06.248698Z', 624.736, 201.9916889371406, 5.842446624137667
3723, '2020-11-28T12:00:06.572837Z', 171.148, 179.478078496922, 6.072990314623553
3723, '2020-11-28T13:00:02.549728Z', 46.97, 215.76367897493964, 5.724515107047373
18648, '2020-11-28T14:00:02.704585Z', 41.18, 145.39842165428198, 5.681759777856362
5429, '2020-11-28T15:00:04.373591Z', 122.794, 219.95384205941897, 6.085201922343117
29817, '2020-11-28T16:00:03.775944Z', 195.101, 176.01365319740106, 5.181737652607156
4999, '2020-11-28T17:00:03.582620Z', 235.19, 201.41158085030125, 6.054433196609349
3723, '2020-11-28T18:00:02.857499Z', 61.333, 139.4778739371171, 5.105057767979998
3723, '2020-11-28T19:00:02.417379Z', 63.47, 146.28310808829977, 4.689840146928813
18648, '2020-11-28T20:00:02.444355Z', 45.66, 111.36911245695241, 4.808887146953632
3723, '2020-11-28T21:00:02.582289Z', 54.492, 166.31104154904816, 4.848113088314586
3723, '2020-11-28T22:00:03.478899Z', 59.314, 218.04449481762845, 5.543649658949565
18648, '2020-11-28T23:00:03.888552Z', 131.004, 117.37081982108461, 6.059605262692912
28908, '2020-11-29T00:00:03.805954Z', 246.24, 85.91352309449222, 5.953256140645141
4999, '2020-11-29T01:00:03.838271Z', 196.317, 144.7060932361798, 5.982816481924516
18648, '2020-11-29T02:00:04.026876Z', 492.226, 125.48494766909162, 5.738020405416077
3723, '2020-11-29T03:00:02.569221Z', 58.696, 206.5067914319191, 5.7131323929826
3723, '2020-11-29T04:00:05.957610Z', 351.525, 132.9142495459884, 5.577352265140612
4999, '2020-11-29T05:00:02.057201Z', 37.208, 229.4690359939832, 6.256421920232379
4999, '2020-11-29T06:00:02.714924Z', 45.65, 231.94421354801733, 5.9466592807607634
4999, '2020-11-29T07:00:02.439524Z', 40.298, 227.33266743380312, 6.012895168604268
4999, '2020-11-29T08:00:02.478527Z', 36.694, 230.6844628173095, 6.279747094795375
18648, '2020-11-29T09:00:02.664189Z', 39.181, 167.61525248556927, 5.935906328542281
4999, '2020-11-29T10:00:02.825922Z', 44.888, 229.91431536549175, 6.143709202770382
18648, '2020-11-29T11:00:02.441239Z', 37.796, 144.44400182956684, 6.119305172311793
4999, '2020-11-29T12:00:02.123772Z', 39.605, 232.3228148593495, 6.230292639078649
4999, '2020-11-29T13:00:02.600741Z', 43.096, 222.18556213117816, 5.968054008347832
3673, '2020-11-29T14:00:02.422296Z', 36.314, 221.31024096730633, 6.289126173076363
4999, '2020-11-29T15:00:02.940702Z', 33.52, 207.32569741761264, 5.971662506140358
4999, '2020-11-29T16:00:02.797979Z', 36.788, 232.22646165454762, 6.287454530441166
18648, '2020-11-29T17:00:03.619528Z', 36.87, 170.9791964152008, 5.985460532921708
3673, '2020-11-29T18:00:02.216402Z', 38.226, 221.40105970126018, 5.913600572428269
18648, '2020-11-29T19:00:03.082912Z', 36.218, 173.5847510979247, 5.940013226741812
18648, '2020-11-29T20:00:02.707420Z', 35.316, 148.06588688595616, 5.393044591543049
4999, '2020-11-29T21:00:02.520294Z', 35.178, 227.3400132344145, 5.937258124574802
18648, '2020-11-29T22:00:02.055796Z', 36.101, 193.12193415911426, 5.9284663683232015
18648, '2020-11-29T23:00:02.079336Z', 38.094, 164.13022466586236, 5.47795802599711
4999, '2020-11-30T00:00:02.075586Z', 33.925, 222.06785910134866, 5.360926119433414
4999, '2020-11-30T01:00:02.819651Z', 39.286, 225.556435462911, 5.888468146768035
3673, '2020-11-30T02:00:03.195504Z', 37.948, 224.63167002216, 5.437303713832539
29817, '2020-11-30T03:00:01.955691Z', 75.895, 208.19522267384627, 5.75468173150897
4999, '2020-11-30T04:00:03.220851Z', 36.395, 202.4138774629496, 6.25071299179046
4999, '2020-11-30T05:00:02.354602Z', 37.684, 230.78792000138378, 6.217243265573108
3723, '2020-11-30T06:00:02.467479Z', 46.401, 214.18734057056702, 6.143935260325022
4999, '2020-11-30T07:00:02.581531Z', 43.267, 222.43744801758507, 5.955304400711388
4999, '2020-11-30T08:00:02.915696Z', 45.056, 228.71061894150276, 5.976493449584688
4999, '2020-11-30T09:00:01.829998Z', 44.842, 231.50239228843344, 6.308807728041009
18648, '2020-11-30T10:00:03.532647Z', 37.021, 205.3868858090829, 5.934900072358501
4999, '2020-11-30T11:00:02.671209Z', 35.781, 232.29850729701846, 6.124334916475866
4999, '2020-11-30T12:00:02.280303Z', 36.835, 230.24351584032232, 6.012891486902399
18648, '2020-11-30T13:00:02.558562Z', 39.858, 194.37844739231213, 6.091722367471327
4999, '2020-11-30T14:00:02.875586Z', 39.322, 223.01882303012727, 6.247211950090033
4999, '2020-11-30T15:00:02.533564Z', 34.198, 230.24323935825717, 5.921092164826851
4999, '2020-11-30T16:00:02.961259Z', 40.727, 230.63996445657193, 5.929125155481254
18648, '2020-11-30T17:00:01.955749Z', 38.595, 181.53834868499692, 6.239715701811095
4999, '2020-11-30T18:00:02.555626Z', 38.208, 230.47840057352545, 5.945897433386299
18648, '2020-11-30T19:00:02.696542Z', 36.542, 161.11888017483122, 5.990650291542444
18648, '2020-11-30T20:00:02.831398Z', 37.447, 150.43756148620395, 5.921018300362094
18648, '2020-11-30T21:00:02.591523Z', 37.73, 149.6275387026101, 5.95639315532948
4999, '2020-11-30T22:00:03.851779Z', 36.476, 223.86493176633496, 6.055443967757354
18648, '2020-11-30T23:00:03.135789Z', 38.033, 146.66699577556648, 6.162853029022655
18648, '2020-12-01T00:00:02.720898Z', 37.772, 200.44869729832422, 6.063381192249729
3586, '2020-12-01T01:00:02.689382Z', 28.266, 228.48430467383707, 5.934072130408055
18648, '2020-12-01T02:00:03.245710Z', 36.606, 184.01431857412794, 5.982887810698277
4999, '2020-12-01T03:00:01.843378Z', 43.462, 228.60498971121316, 6.16724425923328
18648, '2020-12-01T04:00:03.906247Z', 37.979, 195.57060584796716, 5.936582075388146
4999, '2020-12-01T05:00:02.529031Z', 39.756, 221.66805250111065, 6.0533633680636525
4999, '2020-12-01T06:00:02.354112Z', 35.242, 226.67511376052377, 6.260166591162771
4999, '2020-12-01T07:00:03.384893Z', 38.529, 225.85789840558567, 5.931534246705228
4999, '2020-12-01T08:00:02.312465Z', 42.441, 224.80172780076578, 6.1733313653669875
4999, '2020-12-01T09:00:03.787352Z', 42.076, 221.9181294641847, 5.886778045289143
4999, '2020-12-01T10:00:03.719147Z', 39.574, 226.75980801207686, 6.308796149902874
4999, '2020-12-01T11:00:02.289083Z', 44.362, 227.10831250641786, 5.921905116210451
4999, '2020-12-01T12:00:03.351765Z', 34.491, 231.05210749027827, 6.189951634426831
4999, '2020-12-01T13:00:03.139256Z', 38.035, 230.42658261892572, 5.961391804136238
4999, '2020-12-01T14:00:03.375010Z', 36.109, 228.82331073605337, 5.9685859173214695
4999, '2020-12-01T15:00:01.899517Z', 34.351, 231.48992166004825, 5.962975903355582
18648, '2020-12-01T16:00:03.854284Z', 38.124, 143.75461899090348, 6.062354659637787
18648, '2020-12-01T17:00:02.427168Z', 39.233, 164.61248639373142, 6.009990561216407
4999, '2020-12-01T18:00:03.280442Z', 37.78, 227.77550061473903, 6.196169261988294
18648, '2020-12-01T19:00:03.719642Z', 36.91, 140.7289286750047, 5.984795356034429
18648, '2020-12-01T20:00:02.623948Z', 36.608, 196.7806033299699, 6.249542562636734
4999, '2020-12-01T21:00:03.126234Z', 36.324, 201.15143208879462, 5.990192833043239
18648, '2020-12-01T22:00:01.833394Z', 37.601, 182.94885114539528, 5.8559122395046055
18648, '2020-12-01T23:00:03.940066Z', 36.664, 185.13166273062836, 6.215946222824919
18648, '2020-12-02T00:00:02.228644Z', 39.514, 190.81844965478848, 6.095932046427693
4999, '2020-12-02T01:00:03.284093Z', 37.785, 231.63634799626138, 6.21658308949454
18648, '2020-12-02T02:00:02.644111Z', 40.681, 188.73776309128922, 6.293216089122943
18648, '2020-12-02T03:00:02.107054Z', 36.973, 164.45958258633627, 6.257116237577105
18648, '2020-12-02T04:00:02.375548Z', 36.638, 191.1070357670024, 5.99363460546302
18648, '2020-12-02T05:00:04.243528Z', 36.412, 178.54180418329582, 6.274644275884994
18648, '2020-12-02T06:00:03.713376Z', 41.264, 213.56508962821962, 6.043390950054445
3673, '2020-12-02T07:00:01.881559Z', 38.002, 231.55286134247723, 6.132050324067168
18648, '2020-12-02T08:00:03.104213Z', 39.674, 184.38905771489533, 6.030878321447108
4999, '2020-12-02T09:00:03.115739Z', 46.07, 227.36820998820147, 6.309778824367462
18648, '2020-12-02T10:00:03.744835Z', 37.178, 200.87014691731616, 6.129861946038269
17566, '2020-12-02T11:00:04.132598Z', 57.274, 159.07465675949638, 5.95120204701521
4999, '2020-12-02T12:00:02.802101Z', 46.45, 224.3825916072489, 5.903001845085348
18648, '2020-12-02T13:00:03.150268Z', 36.86, 139.06255558642596, 5.941529029620919
4999, '2020-12-02T14:00:03.112700Z', 44.622, 230.19043315810964, 5.95841804069755
18648, '2020-12-02T15:00:02.094646Z', 36.435, 135.15100067986444, 6.258614847445882
18648, '2020-12-02T16:00:02.585004Z', 37.722, 182.12561172167304, 5.938457263141445
4999, '2020-12-02T17:00:02.413063Z', 37.655, 224.1721720959198, 5.955586401388735
4999, '2020-12-02T18:00:02.197567Z', 46.438, 228.6470670713197, 5.939179775294865
4999, '2020-12-02T19:00:02.709292Z', 41.87, 230.00777298645397, 6.010946225503292
17566, '2020-12-02T20:00:03.855820Z', 59.451, 95.5188222422904, 6.285695641065552
3723, '2020-12-02T21:00:02.264179Z', 47.861, 222.55095756294187, 5.971849119258863
4999, '2020-12-02T22:00:02.887964Z', 30.307, 170.89999744993918, 6.133687438397048
18648, '2020-12-02T23:00:02.482558Z', 39.291, 182.04293473493544, 5.932478911131123
4999, '2020-12-03T00:00:03.329329Z', 42.105, 221.85632037779655, 5.867781765084757
18648, '2020-12-03T01:00:02.717278Z', 39.818, 147.57344047371348, 6.149448029800489
18648, '2020-12-03T02:00:04.693218Z', 41.085, 140.74406247596548, 5.83094944842743
4999, '2020-12-03T03:00:02.297509Z', 37.741, 187.13311061964535, 6.325554388544208
4999, '2020-12-03T04:00:04.159460Z', 35.947, 227.33058569103042, 6.273869553924611
4999, '2020-12-03T05:00:02.354912Z', 37.966, 227.2885200310104, 5.936572593159146
4999, '2020-12-03T06:00:01.980875Z', 39.549, 224.20658586707782, 6.04039420226008
4999, '2020-12-03T07:00:02.404289Z', 37.235, 227.82616744930448, 6.146051958480972
4999, '2020-12-03T08:00:03.444152Z', 39.359, 232.03555857998018, 6.030392927474262
18648, '2020-12-03T09:00:03.683618Z', 36.062, 162.39943844267268, 5.986937828756632
4999, '2020-12-03T10:00:02.304772Z', 36.677, 232.0862895642667, 5.989445291181792
18648, '2020-12-03T11:00:02.964710Z', 36.068, 134.84500313368716, 6.048156804514288
4999, '2020-12-03T12:00:02.516194Z', 37.85, 231.1764460933078, 6.219116504892211
18648, '2020-12-03T13:00:03.118998Z', 39.442, 173.37562851799117, 6.114832690147049
18648, '2020-12-03T14:00:02.789792Z', 38.086, 77.61002700256925, 6.232105533237634
4999, '2020-12-03T15:00:02.120619Z', 36.748, 224.9131679399253, 6.195005401682666
18648, '2020-12-03T16:00:02.894466Z', 37.879, 187.40567845340064, 5.972146922979355
18648, '2020-12-03T17:00:03.258436Z', 36.59, 197.77291628622726, 6.250403623628403
18648, '2020-12-03T18:00:02.501913Z', 36.845, 144.37541144449924, 6.209289086284141
4999, '2020-12-03T19:00:02.968013Z', 38.388, 228.11997930470446, 6.214704970426107
4999, '2020-12-03T20:00:02.485116Z', 42.165, 230.91166116558747, 6.12117586470732
4999, '2020-12-03T21:00:02.234424Z', 34.233, 231.6166284357743, 6.187876115739868
29204, '2020-12-03T22:00:03.163343Z', 34.7, 231.63492512551537, 5.95471726617528
4999, '2020-12-03T23:00:02.823587Z', 37.471, 229.39050782688062, 6.004577880055852
4999, '2020-12-04T00:00:02.804159Z', 35.816, 229.84161986744107, 6.173259454976204
3673, '2020-12-04T01:00:02.065830Z', 39.87, 228.86311088273115, 6.09379662424154
18648, '2020-12-04T02:00:03.126458Z', 37.136, 182.30248572362927, 6.127575742309931
18648, '2020-12-04T03:00:02.479869Z', 41.616, 146.40005796416784, 6.069682571310992
4999, '2020-12-04T04:00:02.970452Z', 34.555, 219.15545400385753, 6.082537663119121
18648, '2020-12-04T05:00:03.849930Z', 36.5, 135.67869817765995, 5.986984068127052
3673, '2020-12-04T06:00:02.222184Z', 40.287, 226.76380957599847, 5.986670249975998
18648, '2020-12-04T07:00:02.778482Z', 37.533, 184.7258082078042, 6.003717454126844
4999, '2020-12-04T08:00:02.729658Z', 40.413, 229.66940751262953, 6.0288881743206355
4999, '2020-12-04T09:00:02.376497Z', 40.794, 231.35275669951426, 6.305315464135593
4999, '2020-12-04T10:00:02.483047Z', 41.802, 232.16701733567155, 6.0146312819457055
4999, '2020-12-04T11:00:02.266523Z', 38.962, 192.99191119690164, 5.850738026895546
4999, '2020-12-04T12:00:02.423360Z', 35.757, 224.3595903781002, 5.936307397762848
18648, '2020-12-04T13:00:02.087440Z', 37.806, 147.0854815919548, 6.068770386590126
4999, '2020-12-04T14:00:03.645588Z', 42.576, 227.45626837109776, 6.011647389102967
4999, '2020-12-04T15:00:03.058466Z', 47.165, 230.02294546908115, 6.182092083566118
4999, '2020-12-04T16:00:02.290797Z', 42.67, 231.0385444779987, 5.8959254017972045
4999, '2020-12-04T17:00:04.066475Z', 37.598, 230.28184891017, 6.167513666242082
4999, '2020-12-04T18:00:02.524112Z', 46.367, 231.54804051892387, 6.145777453603093
4999, '2020-12-04T19:00:01.895752Z', 36.146, 232.06230293834597, 6.016119898373971
4999, '2020-12-04T20:00:03.744994Z', 34.9, 230.22538507577792, 6.002269794734216
18648, '2020-12-04T21:00:02.532791Z', 37.261, 199.23955024190954, 6.203415911056809
21090, '2020-12-04T22:00:03.066462Z', 51.783, 222.0027872717246, 5.961573310110224
4999, '2020-12-04T23:00:02.534360Z', 46.847, 203.09551276989168, 6.006229659917438
4999, '2020-12-05T00:00:02.924779Z', 37.976, 228.27295658621787, 6.201994314651361
4999, '2020-12-05T01:00:02.704735Z', 40.373, 230.62576700242946, 6.206591521569117
4999, '2020-12-05T02:00:02.128114Z', 41.054, 226.70358720969855, 6.192237466631737
4999, '2020-12-05T03:00:02.698741Z', 41.417, 228.00550488825303, 5.9194853539985655
4999, '2020-12-05T04:00:02.649944Z', 41.24, 229.73384698927188, 5.932461667538137
4999, '2020-12-05T05:00:03.697549Z', 36.674, 224.81313742432263, 6.226069882005525
4999, '2020-12-05T06:00:03.428210Z', 37.657, 225.93839918674433, 5.9427264368662165
4999, '2020-12-05T07:00:02.823099Z', 37.768, 231.87062147780853, 6.034077517276821
4999, '2020-12-05T08:00:03.794152Z', 44.087, 222.9404152957969, 6.275242505359438
4999, '2020-12-05T09:00:02.804825Z', 45.298, 231.4870864343586, 5.952555732700593
4999, '2020-12-05T10:00:02.663971Z', 41.235, 232.22360773100488, 6.001297376930342
5429, '2020-12-05T11:00:03.564154Z', 44.862, 217.6940791151624, 6.17640242752002
4999, '2020-12-05T12:00:02.042721Z', 36.36, 232.28393461159874, 6.188963565882439
4999, '2020-12-05T13:00:03.584391Z', 38.74, 230.0859686388465, 6.047072523693066
4999, '2020-12-05T14:00:02.963516Z', 37.09, 231.47451470407066, 6.230251500470298
4999, '2020-12-05T15:00:08.882984Z', 39.517, 221.7931802891776, 6.078281865876568
4999, '2020-12-05T16:00:03.217855Z', 40.225, 229.67700116334197, 6.280580687944017
4999, '2020-12-05T17:00:02.880141Z', 40.615, 231.59607010667065, 6.114211368786519
4999, '2020-12-05T18:00:02.594609Z', 38.801, 229.54681770608167, 5.854127306235877
4999, '2020-12-05T19:00:02.722854Z', 38.483, 231.51075574638935, 6.162200709551722
4999, '2020-12-05T20:00:02.169368Z', 41.251, 210.2418695404715, 6.13205748210027
4999, '2020-12-05T21:00:01.886084Z', 47.47, 227.44796500974152, 6.053332871028707
4999, '2020-12-05T22:00:02.749030Z', 42.488, 232.281182329554, 5.939848571938302
4999, '2020-12-05T23:00:02.621687Z', 37.828, 231.9745608685878, 5.90649891413358
3673, '2020-12-06T00:00:02.891978Z', 37.752, 229.84802447307638, 5.926154529333534
4999, '2020-12-06T01:00:03.020845Z', 39.309, 203.37470035912793, 5.997388843459744
4999, '2020-12-06T02:00:02.467966Z', 34.556, 230.4892452233719, 6.037160453689942
3723, '2020-12-06T03:00:02.176394Z', 46.982, 217.28241974706634, 6.0333983518801615
4999, '2020-12-06T04:00:04.024744Z', 39.079, 199.35889294447057, 6.090181033592881
4999, '2020-12-06T05:00:02.517202Z', 38.603, 231.1876281415615, 6.230572852551822
4999, '2020-12-06T06:00:02.232524Z', 43.699, 229.64320897916323, 5.971219012537227
4999, '2020-12-06T07:00:02.857718Z', 39.501, 220.20460176379643, 6.187233748364392
17566, '2020-12-06T08:00:03.379320Z', 55.664, 99.1231428184548, 6.03008679266118
4999, '2020-12-06T09:00:02.703428Z', 39.244, 222.78454235690108, 5.971817793041469
4999, '2020-12-06T10:00:02.777328Z', 38.663, 228.39990169667118, 6.049042955387737
4999, '2020-12-06T11:00:02.318596Z', 39.612, 228.6994335958308, 6.075521831772551
4999, '2020-12-06T12:00:03.028655Z', 45.563, 230.45967569872656, 6.026768948751847
4999, '2020-12-06T13:00:03.349374Z', 40.121, 231.56957924705682, 5.9864305950256735
4999, '2020-12-06T14:00:03.760883Z', 39.772, 229.74969841410228, 6.081819846265462
4999, '2020-12-06T15:00:02.533232Z', 36.326, 231.6694348178234, 5.776072331841288
4999, '2020-12-06T16:00:02.422810Z', 37.062, 231.89287605050106, 6.203798743454367
4999, '2020-12-06T17:00:03.070204Z', 33.332, 228.33559507527, 6.260910306058815
4999, '2020-12-06T18:00:02.285439Z', 39.146, 225.41360284061295, 6.035589372733081
4999, '2020-12-06T19:00:02.584958Z', 45.641, 230.85871985282577, 6.094907849885396
4999, '2020-12-06T20:00:02.089388Z', 38.566, 230.34704752143398, 5.8814205890882745
3673, '2020-12-06T21:00:01.972481Z', 39.017, 227.3254573568617, 5.979595476418659
4999, '2020-12-06T22:00:02.990696Z', 33.957, 230.06831340880325, 6.223398876653934
4999, '2020-12-06T23:00:02.901904Z', 37.787, 230.03390522680402, 6.193465704229011
4999, '2020-12-07T00:00:03.649017Z', 35.808, 229.5254668238616, 5.9476820466860625
4999, '2020-12-07T01:00:03.612576Z', 38.652, 232.001314718281, 6.19171252947504
3723, '2020-12-07T02:00:02.212882Z', 45.559, 212.42486555070838, 6.270707503160764
4999, '2020-12-07T03:00:02.712894Z', 37.18, 221.79105639299578, 6.237054192673154
4999, '2020-12-07T04:00:03.888163Z', 40.806, 227.86680783179082, 6.089468805851561
29204, '2020-12-07T05:00:03.199651Z', 32.155, 232.86934583764761, 6.224182619356004
4999, '2020-12-07T06:00:02.748993Z', 35.496, 228.7793157124356, 6.034919692518846
4999, '2020-12-07T07:00:03.577181Z', 46.131, 231.3979721476207, 6.203043802751765
4999, '2020-12-07T08:00:01.941833Z', 41.325, 231.40163234504624, 6.0691480978754155
4999, '2020-12-07T09:00:03.209330Z', 36.234, 224.5993364035331, 6.215948922009908
3673, '2020-12-07T10:00:02.774912Z', 37.133, 223.52653894958638, 5.940284341018438
4999, '2020-12-07T11:00:01.949615Z', 38.721, 232.015618637443, 6.184879724075607
4999, '2020-12-07T12:00:02.902416Z', 36.927, 231.57191957552433, 5.922563778156374
4999, '2020-12-07T13:00:01.998003Z', 38.394, 229.30119209899377, 6.239881016956115
4999, '2020-12-07T14:00:02.459384Z', 42.774, 230.2497261629827, 6.172078554833212
4999, '2020-12-07T15:00:02.347330Z', 44.469, 232.0510639204823, 6.173843999996867
4999, '2020-12-07T16:00:02.032386Z', 43.882, 224.30625173113825, 6.072151435258901
4999, '2020-12-07T17:00:02.468854Z', 38.131, 228.6106088492032, 6.210920899410271
4999, '2020-12-07T18:00:02.818788Z', 34.328, 231.09210478890486, 5.929349065468395
4999, '2020-12-07T19:00:03.021257Z', 37.623, 225.93522386863611, 6.071483129207803
4999, '2020-12-07T20:00:02.436967Z', 45.786, 223.07244510552448, 6.018991230319123
21090, '2020-12-07T21:00:02.050179Z', 48.002, 221.5999865568374, 6.091180533716401
4999, '2020-12-07T22:00:02.549549Z', 42.298, 173.2524056927686, 6.2066883109574436
4999, '2020-12-07T23:00:03.824287Z', 38.262, 222.18449394100477, 6.216275496443011
18648, '2020-12-08T00:00:02.846309Z', 38.584, 195.3683351382692, 6.10931733459671
18648, '2020-12-08T01:00:03.017205Z', 37.344, 160.9431746525124, 6.026910067982861
4999, '2020-12-08T02:00:02.949819Z', 36.128, 229.63366580906924, 5.9284886321746
18648, '2020-12-08T03:00:02.656667Z', 34.694, 142.12960819975996, 5.987333651528003
18648, '2020-12-08T04:00:04.426909Z', 38.688, 183.11591947630376, 6.289079273834475
4999, '2020-12-08T05:00:02.589549Z', 38.083, 207.7735871194829, 6.155482797262963
4999, '2020-12-08T06:00:02.346871Z', 38.568, 228.1219652703773, 6.282894440241077
18648, '2020-12-08T07:00:03.957269Z', 37.149, 160.31501305828556, 5.988632518268289
18648, '2020-12-08T08:00:02.793708Z', 35.788, 204.81877894215177, 5.998396819815503
4999, '2020-12-08T09:00:03.612033Z', 41.058, 203.9369907180727, 6.223507870854032
18648, '2020-12-08T10:00:01.996781Z', 41.871, 157.25262443304095, 5.915005016649092
4999, '2020-12-08T11:00:03.683204Z', 43.233, 221.37816548023466, 6.210592217001707
18648, '2020-12-08T12:00:02.613642Z', 37.322, 158.77253369260725, 5.865453381371503
4999, '2020-12-08T13:00:02.940104Z', 43.346, 218.77585580165686, 6.012890419267718
18648, '2020-12-08T14:00:02.766134Z', 35.894, 184.5715363567826, 6.175300676370967
18648, '2020-12-08T15:00:02.081819Z', 37.653, 210.95414716185763, 6.201174371596519
18648, '2020-12-08T16:00:03.105900Z', 38.801, 190.62469986919803, 6.078645424277315
18648, '2020-12-08T17:00:02.887350Z', 37.608, 154.1312197793464, 5.94514143852013
18648, '2020-12-08T18:00:02.406028Z', 37.278, 140.2066926603062, 5.988482990793043
4999, '2020-12-08T19:00:01.941987Z', 37.96, 228.1523212331887, 6.07801727921761
4999, '2020-12-08T20:00:02.434912Z', 33.638, 227.27828376883085, 6.169981184341609
4999, '2020-12-08T21:00:02.754302Z', 38.769, 229.44658596489717, 5.9663032478898606
18648, '2020-12-08T22:00:03.271882Z', 37.486, 203.42692146816069, 5.963384897863665
18648, '2020-12-08T23:00:01.917177Z', 41.015, 193.9228179888842, 5.805629382889683
18648, '2020-12-09T00:00:02.995044Z', 37.758, 164.36686364708186, 6.070037480037864
4999, '2020-12-09T01:00:02.262479Z', 36.936, 227.34332780668035, 6.124025514282309
18648, '2020-12-09T02:00:02.615728Z', 38.537, 206.55756237295304, 6.0635298256456425
28908, '2020-12-09T03:00:02.019173Z', 39.499, 125.66597417428343, 5.98801260017197
4999, '2020-12-09T04:00:02.310868Z', 40.739, 224.3726345883508, 6.215107694339081
4999, '2020-12-09T05:00:02.944477Z', 39.592, 231.9193452899218, 6.267007248490421
4999, '2020-12-09T06:00:02.241580Z', 36.123, 232.37397623718633, 6.017152331917461
4999, '2020-12-09T07:00:02.604040Z', 40.863, 225.09164372360095, 6.041943580333985
4999, '2020-12-09T08:00:02.129630Z', 43.303, 230.93116890930503, 6.136732498646414
4999, '2020-12-09T09:00:02.916147Z', 39.38, 231.94924745203352, 6.180356460426925
4999, '2020-12-09T10:00:02.734231Z', 35.909, 231.83342048839395, 6.08112286901321
4999, '2020-12-09T11:00:02.270013Z', 42.61, 229.68527865265554, 6.099173820736576
18648, '2020-12-09T12:00:02.665434Z', 39.435, 150.61393998180264, 5.953711091180031
4999, '2020-12-09T13:00:02.865385Z', 35.789, 215.78727864281623, 5.992478730771614
4999, '2020-12-09T14:00:02.418620Z', 33.77, 230.94866074849296, 6.19119686670845
4999, '2020-12-09T15:00:03.532819Z', 38.07, 226.2570927087825, 6.0788416369941
3673, '2020-12-09T16:00:01.825580Z', 37.948, 226.5860011624683, 6.034272501444738
3723, '2020-12-09T17:00:02.792214Z', 43.041, 201.5120045654182, 6.160635759856799
18648, '2020-12-09T18:00:02.706863Z', 36.876, 195.9171383850319, 5.924076246848003
4999, '2020-12-09T19:00:03.524455Z', 37.851, 222.59111466296324, 6.237201435711915
4999, '2020-12-09T20:00:02.640533Z', 37.96, 230.1145716374348, 6.2873118083068436
4999, '2020-12-09T21:00:01.939268Z', 37.137, 229.24930863548883, 6.1073618773394855
18648, '2020-12-09T22:00:02.366289Z', 38.268, 194.4092347001602, 6.023354293707742
4999, '2020-12-09T23:00:02.901917Z', 37.575, 217.36383991343692, 6.1102025693460025
4999, '2020-12-10T00:00:02.196129Z', 40.159, 229.8898061368444, 6.077215423486677
18648, '2020-12-10T01:00:02.833838Z', 38.425, 143.39584406204065, 5.792617244155844
4999, '2020-12-10T02:00:02.457314Z', 41.015, 209.5288431832965, 5.806497826791031
18648, '2020-12-10T03:00:02.804758Z', 37.549, 209.36747759187364, 5.673441651657688
4999, '2020-12-10T04:00:02.835589Z', 38.272, 227.97521236384574, 6.120836662693406
4999, '2020-12-10T05:00:02.209282Z', 45.533, 230.30971070418727, 6.06919240178664
18648, '2020-12-10T06:00:02.872366Z', 38.087, 203.74578032013662, 6.1584962029829216
